Zip Code,school,Type,City,State,State FIPS,Locale,Average Faculty Salary,Average SAT Score,Admission Rate,4-Year Completion Rate,Average Net Price (Public),Average Net Price (Private),Cost of Attendance (Academic Year),Median Debt of Completers,Median Earnings (8 Years After Entry),Mean Earnings (8 Years After Entry),Retention Rate,Student Faculty Ratio
77027,vet tech institute of houston,9,houston,TX,48,11.0,6089.0,,0.8269,0.725714285714,,16179.0,19784.0,12000.0,38019.0,31100.0,,16.0
77566,brazosport college,10,lake jackson,TX,48,23.0,7600.0,,,0.065753424658,3022.0,,8423.0,5641.0,41369.0,38800.0,1.0,19.0
76549,central texas college,7,killeen,TX,48,21.0,6186.0,,,0.025555290184,6408.0,,11792.0,6750.0,40141.0,32800.0,,14.0
77802,charles and sues school of hair design,12,bryan,TX,48,13.0,,,,,,21791.0,,9500.0,24193.0,19900.0,,8.0
76437,cisco college,10,cisco,TX,48,43.0,4850.0,,,,9099.0,,16346.0,9500.0,34954.0,33200.0,,15.0
79226,clarendon college,10,clarendon,TX,48,43.0,4953.0,,,0.273006134969,8373.0,,15253.0,11000.0,35071.0,32400.0,,20.0
78726,concordia university texas,5,austin,TX,48,11.0,5931.0,988.0,0.9106,0.30658105939,,22240.0,52098.0,21852.0,55431.0,49000.0,0.6552,16.0
78028,bk cosmo college of cosmetology,12,kerrville,TX,48,33.0,,,,,,17919.0,,,19396.0,,,15.0
76240,north central texas college,7,gainesville,TX,48,32.0,6625.0,,,0.163509471585,6714.0,,10212.0,11250.0,42116.0,36000.0,,19.0
78412,texas a&m university corpus christi,4,corpus christi,TX,48,11.0,9184.0,1086.0,0.8947,0.339110776187,15137.0,,24562.0,23000.0,48378.0,44500.0,0.6056,18.0
75006,paul mitchell school dallas,12,carrollton,TX,48,21.0,,,,0.690647482014,,28455.0,,8505.0,26938.0,33000.0,,20.0
75211,dallas baptist university,5,dallas,TX,48,11.0,8403.0,1109.0,0.9108,0.467302452316,,30092.0,49343.0,21591.0,51508.0,44800.0,0.6296,16.0
75234,dallas christian college,5,dallas,TX,48,21.0,5636.0,1022.0,0.8403,0.274509803922,,22456.0,32916.0,24912.0,43057.0,41800.0,0.3611,13.0
75227,dallas institute of funeral service,8,dallas,TX,48,11.0,4820.0,,,0.4,,19845.0,21593.0,12820.0,37279.0,36100.0,,23.0
75204,dallas theological seminary,2,dallas,TX,48,11.0,8900.0,,,,,,,,,,,
75062,university of dallas,5,irving,TX,48,11.0,8757.0,1284.0,0.542,0.648550724638,,25470.0,64752.0,23117.0,55859.0,50200.0,0.7884,11.0
78404,del mar college,7,corpus christi,TX,48,11.0,7578.0,,,0.164840400191,4250.0,,12022.0,5500.0,34559.0,35000.0,0.5342,12.0
75670,east texas baptist university,5,marshall,TX,48,32.0,7289.0,,0.601,0.330900243309,,23790.0,41833.0,23250.0,44309.0,41400.0,0.6743,15.0
75503,texas a&m university texarkana,4,texarkana,TX,48,13.0,8906.0,1006.0,0.8019,0.448669201521,12637.0,,22143.0,18953.0,43340.0,37500.0,0.6115,13.0
75428,texas a&m university commerce,4,commerce,TX,48,32.0,8845.0,1067.0,0.9259,0.442316461468,11268.0,,23663.0,20500.0,46297.0,38300.0,0.6401,19.0
75215,dallas college,7,dallas,TX,48,11.0,8503.0,,,0.157668711656,4146.0,,9641.0,9500.0,37920.0,31600.0,0.8286,23.0
79925,el paso community college,7,el paso,TX,48,11.0,6567.0,,,0.164982607255,4154.0,,12741.0,6566.0,31963.0,29800.0,,22.0
79924,western technical college,9,el paso,TX,48,11.0,4918.0,,,0.733118971061,,29771.0,,17277.0,34484.0,33000.0,0.7619,30.0
79927,western technical college,12,el paso,TX,48,11.0,4277.0,,,0.733118971061,,,,17277.0,34484.0,33000.0,0.7317,30.0
78705,episcopal theological seminary of southwest,2,austin,TX,48,11.0,8415.0,,,,,,,,,,,
79109,exposito school of hair design,12,amarillo,TX,48,12.0,,,,0.51724137931,,15547.0,,,24847.0,20200.0,,7.0
76116,fort worth beauty school,12,benbrook,TX,48,11.0,,,,0.380952380952,,18377.0,,4767.0,19197.0,21700.0,,10.0
79008,frank phillips college,7,borger,TX,48,32.0,4942.0,,,0.320754716981,10803.0,,14727.0,9500.0,33728.0,35500.0,,24.0
77550,galveston college,10,galveston,TX,48,13.0,7015.0,,,0.344827586207,8127.0,,14555.0,10311.0,33977.0,34300.0,,14.0
75215,grahams barber college,12,dallas,TX,48,11.0,,,,,,17490.0,,,,,,4.0
75020,grayson college,10,denison,TX,48,41.0,7249.0,,,0.245078740157,4984.0,,12290.0,12250.0,37213.0,33400.0,0.2571,20.0
78251,hallmark university,5,san antonio,TX,48,11.0,5464.0,,0.9823,0.62441314554,,11130.0,,25438.0,44630.0,36200.0,0.6853,13.0
79698,hardin simmons university,5,abilene,TX,48,12.0,7803.0,1064.0,0.9653,0.487119437939,,21031.0,45059.0,24711.0,48639.0,43200.0,0.6459,15.0
75751,trinity valley community college,7,athens,TX,48,32.0,6602.0,,,0.291089108911,3801.0,,13707.0,10426.0,36063.0,32300.0,,16.0
76645,hill college,7,hillsboro,TX,48,32.0,6598.0,,,0.248803827751,6615.0,,13230.0,10000.0,35681.0,34800.0,,18.0
77074,houston christian university,5,houston,TX,48,11.0,7911.0,1092.0,0.8515,0.405271828666,,19710.0,47605.0,22642.0,49015.0,48000.0,0.6914,18.0
77058,university of houston clear lake,4,houston,TX,48,12.0,9935.0,1105.0,0.753,0.563282336579,11056.0,,23788.0,17831.0,56582.0,49200.0,0.7112,19.0
77002,houston community college,7,houston,TX,48,11.0,8557.0,,,0.140353750409,6738.0,,12065.0,13921.0,34776.0,35300.0,,20.0
77002,university of houston downtown,4,houston,TX,48,11.0,9327.0,1041.0,0.9064,0.484329446064,14623.0,,23017.0,18750.0,50849.0,45100.0,0.6631,18.0
77901,university of houston victoria,4,victoria,TX,48,13.0,9315.0,1085.0,0.7671,0.409535452323,8624.0,,21179.0,18973.0,49673.0,44800.0,0.606,14.0
77204,university of houston,4,houston,TX,48,11.0,13207.0,1229.0,0.6953,0.524561869357,13853.0,,25056.0,18194.0,58739.0,55000.0,0.8549,21.0
79720,howard college,7,big spring,TX,48,33.0,5683.0,,,0.334405144695,7681.0,,14227.0,9500.0,34358.0,35600.0,,25.0
76801,howard payne university,5,brownwood,TX,48,33.0,6440.0,1019.0,0.6769,0.30659025788,,25255.0,44579.0,26793.0,43270.0,38700.0,0.547,10.0
78702,huston tillotson university,5,austin,TX,48,11.0,5666.0,,,,,19847.0,25336.0,30750.0,40664.0,30700.0,0.5861,16.0
78209,university of incarnate word,5,san antonio,TX,48,11.0,8958.0,1042.0,0.9336,0.473684210526,,20498.0,45850.0,27000.0,52962.0,49100.0,0.7118,12.0
75766,jacksonville college main campus,8,jacksonville,TX,48,32.0,4237.0,,,0.272727272727,,11674.0,18510.0,,30885.0,26700.0,,15.0
75765,jarvis christian university,5,hawkins,TX,48,42.0,6908.0,,,0.213186813187,,10409.0,25054.0,27000.0,30030.0,24900.0,0.4481,10.0
75207,kd conservatory college of film and dramatic arts,9,dallas,TX,48,11.0,,,0.6203,0.597701149425,,24148.0,28717.0,12750.0,21840.0,26500.0,,10.0
75662,kilgore college,7,kilgore,TX,48,31.0,5617.0,,,0.22159887798,6629.0,,14924.0,14967.0,35420.0,32800.0,,21.0
77705,lamar university,4,beaumont,TX,48,12.0,8923.0,1040.0,0.8573,0.301061007958,11429.0,,21626.0,21250.0,46481.0,42000.0,0.6019,18.0
77630,lamar state college orange,10,orange,TX,48,31.0,6129.0,,,0.264033264033,1691.0,,7609.0,10959.0,34202.0,34800.0,,23.0
77640,lamar state college port arthur,7,port arthur,TX,48,13.0,5244.0,,,0.142857142857,4887.0,,11281.0,13250.0,34911.0,35100.0,,22.0
78040,laredo college,7,laredo,TX,48,11.0,7452.0,,,0.218673218673,5309.0,,11323.0,2959.0,30695.0,33600.0,,30.0
78041,texas a&m international university,4,laredo,TX,48,11.0,8971.0,1008.0,0.4596,0.507264687303,3061.0,,14767.0,15000.0,43366.0,41400.0,0.7627,21.0
77520,lee college,10,baytown,TX,48,13.0,7514.0,,,0.236559139785,7519.0,,12050.0,7500.0,37694.0,40700.0,,30.0
75602,letourneau university,5,longview,TX,48,13.0,6436.0,1262.0,0.4068,0.482617586912,,25314.0,48206.0,26000.0,55447.0,50100.0,0.7876,11.0
75052,lincoln college of technology grand prairie,12,grand prairie,TX,48,21.0,5009.0,,,0.640583045646,,30391.0,,11730.0,47206.0,35100.0,,22.0
79407,lubbock christian university,5,lubbock,TX,48,11.0,7219.0,1086.0,0.7319,0.523702031603,,25910.0,40493.0,20948.0,50641.0,45300.0,0.726,12.0
77591,college of mainland,7,texas city,TX,48,13.0,6969.0,,,0.275337837838,1975.0,,8014.0,5960.0,35969.0,37200.0,,18.0
76513,university of mary hardin baylor,5,belton,TX,48,22.0,8445.0,1098.0,0.9512,0.504158004158,,28690.0,45235.0,26000.0,52515.0,42200.0,0.6604,17.0
76708,mclennan community college,7,waco,TX,48,12.0,8599.0,,,0.153258655804,6185.0,,13382.0,10500.0,35589.0,33000.0,,15.0
79697,mcmurry university,5,abilene,TX,48,12.0,7581.0,1072.0,0.5765,0.339622641509,,19988.0,43087.0,27000.0,47393.0,41300.0,0.6446,13.0
79407,covenant school of nursing and allied health,11,lubbock,TX,48,11.0,,,,0.851485148515,,,,12969.0,76677.0,63900.0,,8.0
79705,midland college,10,midland,TX,48,12.0,7448.0,,,0.183333333333,5720.0,,12519.0,10670.0,40495.0,41000.0,,13.0
76308,midwestern state university,4,wichita falls,TX,48,12.0,8145.0,,0.8738,0.454330708661,11882.0,,22411.0,21030.0,52991.0,45900.0,0.6311,16.0
78130,william edge institute,12,new braunfels,TX,48,12.0,,,,,,10612.0,,,22179.0,,,10.0
75207,wade college,9,dallas,TX,48,11.0,5909.0,,,0.546391752577,,21998.0,28347.0,22938.0,39779.0,28000.0,0.8666,8.0
78744,southern careers institute austin,12,austin,TX,48,11.0,3885.0,,,0.615572519084,,23458.0,,8708.0,26123.0,22300.0,,25.0
75061,tint school of makeup&cosmetology,12,irving,TX,48,11.0,,,,0.563517915309,,18085.0,,6333.0,26776.0,23400.0,,10.0
75110,navarro college,7,corsicana,TX,48,32.0,6682.0,,,0.170401493931,14579.0,,17659.0,11000.0,34631.0,32500.0,,20.0
77381,lone star college system,7,the woodlands,TX,48,12.0,7821.0,,,0.13439294333,9322.0,,14637.0,8600.0,36919.0,37800.0,0.4823,22.0
76203,university of north texas,4,denton,TX,48,12.0,11054.0,1109.0,0.7246,0.548013245033,14352.0,,25470.0,19250.0,51890.0,43900.0,0.7848,23.0
75455,northeast texas community college,7,mount pleasant,TX,48,42.0,6587.0,,,0.322056833559,8590.0,,14594.0,10946.0,35477.0,31700.0,,17.0
78216,oblate school of theology,2,san antonio,TX,48,11.0,5569.0,,,,,,,,,,,
77099,ocean corporation,12,houston,TX,48,11.0,,,,0.832684824903,,30210.0,,9500.0,48527.0,59700.0,,30.0
79764,odessa college,7,odessa,TX,48,12.0,7087.0,,,0.19696969697,9296.0,,12315.0,7750.0,40503.0,38300.0,0.6233,24.0
76013,ogle school hair skin nails arlington,12,arlington,TX,48,21.0,,,,0.656637168142,,22325.0,,7917.0,26239.0,23400.0,,10.0
76132,ogle school hair skin nails ft worth,12,fort worth,TX,48,11.0,,,,0.627478753541,,19659.0,,7917.0,22848.0,23300.0,,18.0
78207,our lady of lake university,5,san antonio,TX,48,11.0,7094.0,,,0.404612159329,,17760.0,42137.0,24999.0,45657.0,39700.0,0.5773,11.0
78539,university of texas rio grande valley,4,edinburg,TX,48,12.0,8791.0,1020.0,0.8482,0.504240642316,6500.0,,18343.0,12950.0,44456.0,40600.0,0.7759,19.0
78520,texas southmost college,7,brownsville,TX,48,12.0,6251.0,,,0.250246305419,5458.0,,11487.0,9000.0,37377.0,34600.0,,24.0
75633,panola college,7,carthage,TX,48,32.0,6453.0,,,0.162889518414,7429.0,,12950.0,10500.0,35209.0,35200.0,,12.0
75460,paris junior college,10,paris,TX,48,33.0,6966.0,,,0.140555058192,6662.0,,12951.0,5342.0,33855.0,29200.0,,25.0
75241,paul quinn college,5,dallas,TX,48,11.0,6785.0,,0.3381,,,20244.0,24912.0,23373.0,29596.0,29100.0,0.6159,20.0
77446,prairie view a&m university,4,prairie view,TX,48,42.0,8893.0,949.0,0.753,0.325853202431,14041.0,,25958.0,27000.0,39649.0,38600.0,0.7364,16.0
76470,ranger college,7,ranger,TX,48,43.0,4198.0,,,0.271221532091,6565.0,,14685.0,9500.0,35993.0,31400.0,,20.0
77061,aviation institute of maintenance houston,12,houston,TX,48,11.0,,,,0.545454545455,,23284.0,28108.0,31875.0,47900.0,,,14.0
77005,rice university,5,houston,TX,48,11.0,18047.0,1553.0,0.0788,0.902777777778,,12640.0,74110.0,11000.0,78690.0,74800.0,0.9784,6.0
78704,saint edwards university,5,austin,TX,48,11.0,9434.0,1135.0,0.8369,0.603636363636,,23636.0,64975.0,24803.0,53665.0,47500.0,0.7926,13.0
78203,st philips college,10,san antonio,TX,48,11.0,7187.0,,,0.191108545035,4873.0,,11406.0,9500.0,36001.0,32500.0,,20.0
77006,university of saint thomas,5,houston,TX,48,11.0,8135.0,1204.0,0.9334,0.532352941176,,18762.0,44151.0,19928.0,56544.0,48800.0,0.7682,15.0
77340,sam houston state university,4,huntsville,TX,48,32.0,8309.0,1055.0,0.8539,0.55229226361,16025.0,,24517.0,21983.0,49729.0,45600.0,0.7473,20.0
78212,san antonio college,7,san antonio,TX,48,11.0,7888.0,,,0.12769666594,5290.0,,11576.0,10500.0,36309.0,32800.0,0.4567,26.0
77505,san jacinto community college,7,pasadena,TX,48,12.0,8138.0,,,0.256445672192,7540.0,,14990.0,9500.0,39188.0,37900.0,,25.0
78028,schreiner university,5,kerrville,TX,48,33.0,7575.0,,0.8797,0.441176470588,,20410.0,46294.0,23250.0,47463.0,41100.0,0.6784,15.0
78155,seguin beauty school seguin,12,seguin,TX,48,31.0,,,,0.571428571429,,17870.0,,9995.0,22410.0,22000.0,,13.0
78228,st marys university,5,san antonio,TX,48,11.0,10468.0,989.0,0.8895,0.532347504621,,21352.0,46368.0,25563.0,49928.0,43200.0,0.6781,10.0
79336,south plains college,7,levelland,TX,48,32.0,6558.0,,,0.147058823529,7062.0,,12880.0,10500.0,38020.0,37600.0,,16.0
78415,south texas barber college inc,12,corpus christi,TX,48,11.0,,,,,,6965.0,,,18121.0,,,20.0
77002,south texas college of law houston,2,houston,TX,48,11.0,15473.0,,,,,,,,,,,
78599,south texas vocational technical institute weslaco,12,weslaco,TX,48,21.0,,,,0.464520048603,,19268.0,,15917.0,28099.0,29300.0,,13.0
78503,miller motte college stvt mcallen,12,mcallen,TX,48,12.0,,,,0.464520048603,,21607.0,,15917.0,28099.0,29300.0,,19.0
75275,southern methodist university,5,dallas,TX,48,21.0,14324.0,1424.0,0.6122,0.605263157895,,41778.0,82532.0,19500.0,77799.0,67000.0,0.8992,11.0
78221,southwest school of business and technical careers san antonio,12,san antonio,TX,48,11.0,,,,0.757281553398,,22508.0,,7273.0,23874.0,21300.0,,9.0
78801,southwest texas junior college,7,uvalde,TX,48,33.0,5715.0,,,0.234627831715,7634.0,,13579.0,6200.0,33112.0,31900.0,,27.0
75165,southwestern assemblies of god university,5,waxahachie,TX,48,21.0,6304.0,1014.0,0.8423,0.35225375626,,19655.0,32765.0,24725.0,42680.0,34900.0,0.79,15.0
78626,southwestern university,5,georgetown,TX,48,13.0,8855.0,1269.0,0.3907,0.731884057971,,27468.0,63645.0,25000.0,52689.0,50700.0,0.8139,11.0
75961,stephen f austin state university,4,nacogdoches,TX,48,33.0,8500.0,1074.0,0.8825,0.51572327044,15152.0,,24231.0,23409.0,47094.0,41400.0,0.722,15.0
78666,texas state university,4,san marcos,TX,48,13.0,8917.0,1093.0,0.8948,0.52769824474,16438.0,,26348.0,21000.0,52554.0,46200.0,0.7869,21.0
76059,southwestern adventist university,5,keene,TX,48,31.0,6382.0,1031.0,0.5552,0.382222222222,,20581.0,35804.0,26998.0,47714.0,43400.0,0.749,12.0
75160,southwestern christian college,8,terrell,TX,48,32.0,2969.0,,,0.238095238095,,16870.0,21900.0,,31436.0,24100.0,0.5,15.0
79832,sul ross state university,4,alpine,TX,48,33.0,7540.0,984.0,0.9562,0.212121212121,10991.0,,23759.0,15900.0,39351.0,38400.0,0.5417,11.0
76401,tarleton state university,4,stephenville,TX,48,33.0,8176.0,1068.0,0.942,0.518543046358,20261.0,,22981.0,19606.0,50130.0,43100.0,0.7223,18.0
76102,tarrant county college district,7,fort worth,TX,48,11.0,8238.0,,,0.151872542934,6073.0,,11720.0,9104.0,38503.0,35500.0,,18.0
76504,temple college,7,temple,TX,48,13.0,6277.0,,,0.131381892444,6934.0,,11400.0,12813.0,35833.0,32800.0,,14.0
75390,university of texas southwestern medical center,1,dallas,TX,48,11.0,9874.0,,,,,,,,,116800.0,,
78229,university of texas health science center san antonio,4,san antonio,TX,48,11.0,11134.0,,,0.914285714286,,,,15000.0,76703.0,94300.0,,6.0
77555,university of texas medical branch galveston,4,galveston,TX,48,13.0,10914.0,,,0.904605263158,,,,13396.0,89220.0,76700.0,,10.0
75599,texarkana college,7,texarkana,TX,48,13.0,5857.0,,,0.246153846154,7236.0,,13580.0,10500.0,30772.0,29500.0,,21.0
78363,texas a&m university kingsville,4,kingsville,TX,48,32.0,8594.0,1030.0,0.9229,0.242621694136,10204.0,,22262.0,22934.0,48345.0,44700.0,0.6539,16.0
77843,texas a&m university college station,4,college station,TX,48,12.0,14313.0,1272.0,0.6325,0.764223268325,20924.0,,32085.0,17804.0,66077.0,61600.0,0.944,19.0
76013,university of texas arlington,4,arlington,TX,48,11.0,11093.0,1116.0,0.8129,0.494045332309,15235.0,,25265.0,17527.0,63000.0,47800.0,0.7347,23.0
78705,university of texas austin,4,austin,TX,48,11.0,15510.0,1380.0,0.2912,0.76721186763,19678.0,,29842.0,20500.0,68554.0,60200.0,0.9571,18.0
75080,university of texas dallas,4,richardson,TX,48,12.0,14868.0,1300.0,0.6546,0.641025641026,17435.0,,28210.0,18000.0,64228.0,54400.0,0.877,27.0
79968,university of texas el paso,4,el paso,TX,48,11.0,9775.0,982.0,0.999,0.355888223553,10726.0,,19327.0,18000.0,44575.0,39300.0,0.7637,20.0
75799,university of texas tyler,4,tyler,TX,48,12.0,19802.0,1113.0,0.9154,0.531862745098,13931.0,,23669.0,17137.0,51479.0,47400.0,0.6648,17.0
77505,texas chiropractic college foundation inc,2,pasadena,TX,48,12.0,7698.0,,,,,,,,,,,
76129,texas christian university,5,fort worth,TX,48,11.0,13511.0,1303.0,0.426,0.76990376203,,33531.0,72778.0,21500.0,67491.0,55300.0,0.9299,14.0
75702,texas college,5,tyler,TX,48,12.0,5055.0,,,0.196832579186,,10650.0,20832.0,31000.0,31018.0,29900.0,0.4354,23.0
76107,university of north texas health science center,1,fort worth,TX,48,11.0,11872.0,,,,,,,,,143300.0,,6.0
78155,texas lutheran university,5,seguin,TX,48,31.0,7713.0,1124.0,0.9479,0.475675675676,,22587.0,47548.0,25000.0,51357.0,44900.0,0.656,10.0
79762,university of texas permian basin,4,odessa,TX,48,12.0,8924.0,1031.0,0.8446,0.199633699634,9144.0,,21727.0,17750.0,52880.0,50100.0,0.6339,20.0
78249,university of texas san antonio,4,san antonio,TX,48,11.0,10373.0,1102.0,0.8846,0.502711323764,11234.0,,21474.0,20500.0,52616.0,44800.0,0.7989,25.0
77004,texas southern university,4,houston,TX,48,11.0,8051.0,913.0,0.9335,0.213955443464,19734.0,,24899.0,29000.0,36745.0,34600.0,0.5623,16.0
79409,texas tech university,4,lubbock,TX,48,11.0,11545.0,1182.0,0.7089,0.551956098424,20071.0,,27472.0,21500.0,57570.0,54500.0,0.8528,21.0
76105,texas wesleyan university,5,fort worth,TX,48,11.0,8334.0,1051.0,0.6239,0.458947368421,,19398.0,50619.0,23125.0,49274.0,40800.0,0.5978,13.0
76204,texas womans university,4,denton,TX,48,12.0,9260.0,,0.9499,0.503137254902,10948.0,,20399.0,19218.0,52209.0,45900.0,0.7345,17.0
78212,trinity university,5,san antonio,TX,48,11.0,12044.0,1407.0,0.2816,0.796666666667,,23650.0,65774.0,22954.0,66445.0,58200.0,0.9172,9.0
77030,university of texas health science center houston,4,houston,TX,48,11.0,11760.0,,,0.872053872054,,,,13063.0,89329.0,74700.0,,5.0
79430,texas tech university health sciences center,4,lubbock,TX,48,11.0,9437.0,,,0.616009280742,,,,12268.0,88633.0,88900.0,,7.0
75701,tyler junior college,7,tyler,TX,48,12.0,6045.0,,,0.214538436796,9924.0,,15881.0,11995.0,36156.0,34500.0,0.6095,18.0
77073,universal technical institute of texas inc,9,houston,TX,48,11.0,6048.0,,,0.658704306913,,20819.0,,14267.0,49933.0,45400.0,,33.0
78504,ucas university of cosmetology arts&sciences mcallen,12,mcallen,TX,48,12.0,,,,0.5625,,11720.0,,6447.0,18717.0,16700.0,,7.0
76384,vernon college,10,vernon,TX,48,33.0,5702.0,,,0.260325406758,6571.0,,13676.0,11000.0,37265.0,36500.0,,12.0
77901,victoria beauty&barber college,12,victoria,TX,48,13.0,,,,0.591836734694,,16042.0,,9500.0,21235.0,19700.0,,14.0
77901,victoria college,7,victoria,TX,48,13.0,6909.0,,,0.236270753512,4550.0,,11112.0,10500.0,36145.0,39100.0,,14.0
78501,vogue college of cosmetology mcallen,12,mcallen,TX,48,12.0,,,,0.612021857923,,26326.0,,7917.0,19760.0,,,16.0
79072,wayland baptist university,5,plainview,TX,48,33.0,6090.0,,0.5405,0.335774058577,,20540.0,34762.0,23106.0,50062.0,44600.0,0.4347,10.0
76086,weatherford college,7,weatherford,TX,48,31.0,7490.0,,,0.298763082778,8664.0,,15148.0,9948.0,37421.0,34800.0,,15.0
79016,west texas a&m university,4,canyon,TX,48,31.0,8505.0,1072.0,0.9735,0.39245667686,20841.0,,23383.0,19500.0,48762.0,42800.0,0.6762,18.0
79549,western texas college,7,snyder,TX,48,33.0,5810.0,,,0.258474576271,4094.0,,12444.0,7515.0,38417.0,39100.0,,19.0
77488,wharton county junior college,7,wharton,TX,48,32.0,6235.0,,,0.199826238054,5021.0,,10406.0,7703.0,41437.0,38400.0,,17.0
75670,wiley university,5,marshall,TX,48,32.0,5672.0,,,0.241791044776,,10095.0,20322.0,24989.0,30192.0,29700.0,0.4108,18.0
84321,bridgerland technical college,10,logan,UT,49,13.0,,,,0.609375,2785.0,,,,40006.0,32400.0,,16.0
84602,brigham young university,5,provo,UT,49,12.0,13861.0,1376.0,0.6919,0.547360539124,,14487.0,20879.0,11069.0,66055.0,58800.0,0.894,21.0
96762,brigham young university hawaii,5,laie,HI,15,31.0,10464.0,1104.0,0.3787,0.151898734177,,13884.0,22970.0,9413.0,44702.0,43200.0,0.5802,16.0
84107,cameo college of essential beauty,12,murray,UT,49,13.0,,,,0.626373626374,,,,5500.0,30654.0,24000.0,,12.0
84094,collectiv academy,12,sandy,UT,49,21.0,,,,,,19996.0,,10540.0,31363.0,,,9.0
84037,davis technical college,10,kaysville,UT,49,21.0,,,,0.584126984127,10885.0,,,,41375.0,28800.0,,10.0
84770,utah tech university,10,saint george,UT,49,12.0,8313.0,,,0.232999472852,15265.0,,19660.0,15000.0,41730.0,36100.0,0.6281,22.0
84720,evans hairstyling college cedar city,12,cedar city,UT,49,33.0,,,,,,13453.0,,,16796.0,,,16.0
84770,evans hairstyling college st george,12,saint george,UT,49,12.0,,,,,,8513.0,,,,,,20.0
